Count,Name,Position X,Position Y,Layer,File Name,Title,Point Link
1,GFX_LINKED-2480,1414.5000,-390.5000,SMOKE DETECTOR,X-7TH FLOOR MEZZ.dwg,,Color Link: 3:M2-104-0
1,GFX_LINKED-18320,1394.5000,-350.5000,SMOKE DETECTOR,X-7TH FLOOR MEZZ.dwg,,Color Link: 3:M2-107-0
1,GFX_GROUP-18320,1394.5000,-350.5000,BACKGROUND,X-7TH FLOOR MEZZ.dwg,,
1,GFX_LINKED-7165,2377.0000,209.0000,HIGH  LOW,X-7TH FLOOR MEZZ.dwg,,Color Link: 3:M2-55-0
1,GFX_GROUP-7165,2377.0000,209.0000,BACKGROUND,X-7TH FLOOR MEZZ.dwg,,
1,GFX_GROUP-7167,2352.0000,209.0000,BACKGROUND,X-7TH FLOOR MEZZ.dwg,,
1,GFX_GROUP-18329,1422.0000,-330.0000,BACKGROUND,X-7TH FLOOR MEZZ.dwg,,
1,GFX_LINKED-7167,2352.0000,209.0000,HIGH  LOW,X-7TH FLOOR MEZZ.dwg,,Color Link: 3:M2-13-0
1,GFX_GROUP-43771,1905.5000,-462.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-43759,1545.5000,-222.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-2-0
1,GFX_GROUP-43759,1545.5000,-222.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-43741,1456.5000,-220.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-43836,1436.0000,-480.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-43741,1456.5000,-220.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M6-1-0
1,GFX_GROUP-43747,1805.5000,-422.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-43771,1905.5000,-462.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-5-0
1,GFX_LINKED-43747,1805.5000,-422.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-4-0
1,GFX_LINKED-43765,1705.5000,-222.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-3-0
1,GFX_GROUP-43765,1705.5000,-222.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-63357,1452.5239,-614.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-14764,2072.0000,-636.0000,PULL STATION,X-6TH FLOOR.dwg,,3:M6-15-0
1,GFX_GROUP-14764,2072.0000,-636.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-14775,2120.0000,-542.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-14772,2118.0000,-516.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-14775,2120.0000,-542.0000,PULL STATION,X-6TH FLOOR.dwg,,3:M6-63-0
1,GFX_GROUP-57803,1538.5000,-640.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-57797,1538.5000,-587.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-28-0
1,GFX_LINKED-57803,1538.5000,-640.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-30-0
1,GFX_LINKED-14784,1828.5000,-670.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M6-8-0
1,GFX_GROUP-14784,1828.5000,-670.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-14772,2118.0000,-516.0000,TAMPER SWITCH,X-6TH FLOOR.dwg,,3:M6-64-0
1,GFX_GROUP-20804,2103.5000,-633.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-20759,2094.5000,-530.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-24-0
1,GFX_LINKED-20804,2103.5000,-633.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-18-0
1,GFX_LINKED-20792,2103.5000,-658.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-17-0
1,GFX_GROUP-20792,2103.5000,-658.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-20729,1996.5000,-510.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M6-26-0
1,GFX_GROUP-20729,1996.5000,-510.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-20741,1825.5000,-501.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-20759,2094.5000,-530.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-20741,1825.5000,-501.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-7-0
1,GFX_GROUP-63385,1512.5239,-554.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-63387,1512.5239,-554.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-63385,1512.5239,-554.4669,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-19-0
1,GFX_GROUP-63345,1452.5239,-554.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-63347,1452.5239,-554.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-63355,1452.5239,-614.4669,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-21-0
1,GFX_GROUP-63355,1452.5239,-614.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-63377,1572.5239,-554.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-63375,1572.5239,-554.4669,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-20-0
1,GFX_GROUP-63375,1572.5239,-554.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-63345,1452.5239,-554.4669,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-18-0
1,GFX_GROUP-63307,1452.5239,-494.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-63335,1512.5239,-494.4669,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-16-0
1,GFX_GROUP-63305,1452.5239,-494.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-57797,1538.5000,-587.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-63305,1452.5239,-494.4669,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-15-0
1,GFX_GROUP-63365,1572.5239,-494.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-63367,1572.5239,-494.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-63365,1572.5239,-494.4669,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-17-0
1,GFX_GROUP-63335,1512.5239,-494.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-63337,1512.5239,-494.4669,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-21319,2652.5000,-495.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-72-0
1,GFX_LINKED-64517,1932.5000,149.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-4-0
1,GFX_GROUP-64517,1932.5000,149.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-6819,1978.0000,129.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-50230,910.5000,249.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-6819,1978.0000,129.0000,PULL STATION,X-6TH FLOOR.dwg,,3:M1-80-0
1,GFX_GROUP-7507,2176.0000,50.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-7464,2470.5000,109.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-83-0
1,GFX_LINKED-7507,2176.0000,50.0000,TAMPER SWITCH,X-6TH FLOOR.dwg,,3:M1-78-0
1,GFX_LINKED-64523,2032.5000,149.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-5-0
1,GFX_GROUP-64523,2032.5000,149.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-50230,910.5000,249.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-71-0
1,GFX_GROUP-5604,1047.5000,230.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-50257,927.5000,164.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M1-72-0
1,GFX_LINKED-5604,1047.5000,230.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M1-73-0
1,GFX_LINKED-50251,910.5000,209.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-40-0
1,GFX_GROUP-50251,910.5000,209.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-50242,990.5000,249.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-39-0
1,GFX_GROUP-50242,990.5000,249.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-50236,990.5000,209.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-50257,927.5000,164.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-50236,990.5000,209.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-38-0
1,GFX_GROUP-7461,2221.5000,250.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-7492,2221.5000,210.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M1-13-0
1,GFX_LINKED-7461,2221.5000,250.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M1-14-0
1,GFX_LINKED-63929,2270.5000,209.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-12-0
1,GFX_GROUP-63929,2270.5000,209.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-803,1214.5000,-450.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-31-0
1,GFX_GROUP-803,1214.5000,-450.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-9636,1322.0000,-330.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-7492,2221.5000,210.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-9636,1322.0000,-330.0000,PULL STATION,X-6TH FLOOR.dwg,,3:M1-54-0
1,GFX_GROUP-63941,2170.5000,209.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-7501,2470.5000,209.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-82-0
1,GFX_GROUP-7501,2470.5000,209.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-7504,2202.0000,50.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-7464,2470.5000,109.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-7504,2202.0000,50.0000,PULL STATION,X-6TH FLOOR.dwg,,3:M1-79-0
1,GFX_GROUP-7495,2270.5000,249.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-63941,2170.5000,209.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-11-0
1,GFX_LINKED-7495,2270.5000,249.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-10-0
1,GFX_LINKED-63935,2170.5000,249.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-9-0
1,GFX_GROUP-63935,2170.5000,249.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-5585,1380.0000,270.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-4132,2108.5000,-592.5000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_LINKED-5862,2042.0000,-596.0000,PULL STATION,X-5TH FLOOR.dwg,,3:M5-101-0
1,GFX_LINKED-4132,2108.5000,-592.5000,SMOKE DETECTOR,X-5TH FLOOR.dwg,,3:M5-52-0
1,GFX_LINKED-11831,1852.5000,-658.5000,DUCT DETECTOR,X-5TH FLOOR.dwg,,3:M5-51-0
1,GFX_GROUP-11831,1852.5000,-658.5000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_LINKED-16127,2142.0000,-616.0000,WATER FLOW,X-5TH FLOOR.dwg,,3:M5-97-0
1,GFX_GROUP-16127,2142.0000,-616.0000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_GROUP-20961,2142.0000,-590.0000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_GROUP-5862,2042.0000,-596.0000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_LINKED-20961,2142.0000,-590.0000,TAMPER SWITCH,X-5TH FLOOR.dwg,,3:M5-98-0
1,GFX_GROUP-11825,1948.5000,-658.5000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_LINKED-21932,776.5000,-687.5000,DUCT DETECTOR,X-5TH FLOOR.dwg,,3:M4-37-0
1,GFX_GROUP-21932,776.5000,-687.5000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_GROUP-26741,745.5000,-658.5000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_GROUP-26735,775.5000,-635.5000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_LINKED-26741,745.5000,-658.5000,DUCT DETECTOR,X-5TH FLOOR.dwg,,3:M4-36-0
1,GFX_GROUP-11812,1933.5000,-625.5000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_LINKED-11825,1948.5000,-658.5000,DUCT DETECTOR,X-5TH FLOOR.dwg,,3:M5-49-0
1,GFX_LINKED-11812,1933.5000,-625.5000,DUCT DETECTOR,X-5TH FLOOR.dwg,,3:M5-50-0
1,GFX_LINKED-21926,745.5000,-718.5000,DUCT DETECTOR,X-5TH FLOOR.dwg,,3:M4-38-0
1,GFX_GROUP-21926,745.5000,-718.5000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_LINKED-1743,652.5000,149.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-70-0
1,GFX_GROUP-1743,652.5000,149.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-2961,606.0000,129.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-2955,422.0000,30.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-2961,606.0000,129.0000,PULL STATION,X-6TH FLOOR.dwg,,3:M1-43-0
1,GFX_GROUP-5588,1354.0000,270.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-5585,1380.0000,270.0000,TAMPER SWITCH,X-6TH FLOOR.dwg,,3:M1-68-0
1,GFX_LINKED-5588,1354.0000,270.0000,PULL STATION,X-6TH FLOOR.dwg,,3:M1-69-0
1,GFX_LINKED-1737,560.5000,149.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-34-0
1,GFX_GROUP-1737,560.5000,149.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-2955,422.0000,30.0000,TAMPER SWITCH,X-6TH FLOOR.dwg,,3:M1-41-0
1,GFX_GROUP-7287,2534.5000,-620.5000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_LINKED-7349,2534.5000,-680.5000,SMOKE DETECTOR,X-5TH FLOOR.dwg,,3:M5-96-0
1,GFX_LINKED-7287,2534.5000,-620.5000,SMOKE DETECTOR,X-5TH FLOOR.dwg,,3:M5-95-0
1,GFX_LINKED-7281,2560.0000,-494.0000,PULL STATION,X-5TH FLOOR.dwg,,3:M5-92-0
1,GFX_GROUP-7281,2560.0000,-494.0000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_LINKED-2978,456.0000,30.0000,PULL STATION,X-6TH FLOOR.dwg,,3:M1-42-0
1,GFX_GROUP-2978,456.0000,30.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-7302,2811.0000,-501.0000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_GROUP-7349,2534.5000,-680.5000,BACKGROUND,X-5TH FLOOR.dwg,,
1,GFX_LINKED-7302,2811.0000,-501.0000,WATER FLOW,X-5TH FLOOR.dwg,,3:M5-99-0
1,GFX_LINKED-31376,2455.5000,-218.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-30-0
1,GFX_GROUP-31376,2455.5000,-218.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-7961,2467.5000,-255.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-7943,2429.5000,-218.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-7961,2467.5000,-255.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-36-0
1,GFX_GROUP-7949,2427.5000,-246.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-7955,2467.5000,-297.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-35-0
1,GFX_LINKED-7949,2427.5000,-246.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-34-0
1,GFX_LINKED-31382,2363.5000,-242.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-32-0
1,GFX_GROUP-31382,2363.5000,-242.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-7943,2429.5000,-218.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M6-29-0
1,GFX_GROUP-31448,2751.5000,-322.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-31439,2799.5000,-322.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-57-0
1,GFX_LINKED-31448,2751.5000,-322.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-58-0
1,GFX_LINKED-31388,2632.5000,-435.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M6-49-0
1,GFX_GROUP-31388,2632.5000,-435.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-31430,2801.5000,-396.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-60-0
1,GFX_GROUP-31430,2801.5000,-396.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-31442,2751.5000,-396.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-31439,2799.5000,-322.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-31442,2751.5000,-396.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-59-0
1,GFX_GROUP-21343,2174.5000,-582.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-23415,2201.5000,-582.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-19-0
1,GFX_LINKED-21343,2174.5000,-582.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-22-0
1,GFX_LINKED-8531,2174.5000,-622.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-23-0
1,GFX_GROUP-8531,2174.5000,-622.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-18534,2791.0000,-550.0000,PULL STATION,X-6TH FLOOR.dwg,,3:M6-61-0
1,GFX_GROUP-18534,2791.0000,-550.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-18517,2467.0000,-495.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-23415,2201.5000,-582.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-18517,2467.0000,-495.0000,PULL STATION,X-6TH FLOOR.dwg,,3:M6-79-0
1,GFX_GROUP-3429,2603.5000,-315.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-31364,2416.5000,-306.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-28-0
1,GFX_GROUP-31364,2416.5000,-306.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-31358,2416.5000,-277.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-7955,2467.5000,-297.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-31358,2416.5000,-277.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-27-0
1,GFX_GROUP-3435,2390.5000,-464.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-3429,2603.5000,-315.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-55-0
1,GFX_LINKED-3435,2390.5000,-464.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-56-0
1,GFX_LINKED-31418,2603.5000,-288.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-50-0
1,GFX_GROUP-31418,2603.5000,-288.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-7979,2573.5000,-446.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-9650,1394.5000,-390.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-56-0
1,GFX_GROUP-9650,1394.5000,-390.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-53128,1370.5000,-220.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-9653,1310.5000,-255.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-53128,1370.5000,-220.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-44-0
1,GFX_GROUP-8006,2154.0000,-480.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-31577,2154.0000,-480.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-7928,2154.0000,-480.0000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-2897,1434.5000,-350.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-55-0
1,GFX_GROUP-2897,1434.5000,-350.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-9653,1310.5000,-255.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-45-0
1,GFX_GROUP-791,1130.5000,-385.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-9656,1214.5000,-390.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-53-0
1,GFX_LINKED-791,1130.5000,-385.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-33-0
1,GFX_LINKED-797,1174.5000,-430.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-32-0
1,GFX_GROUP-797,1174.5000,-430.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-9626,1194.5000,-270.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-57-0
1,GFX_GROUP-9626,1194.5000,-270.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-9644,1174.5000,-370.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-9656,1214.5000,-390.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-9644,1174.5000,-370.5000,SMOKE DETECTOR,X-6TH FLOOR.dwg,,3:M1-52-0
1,GFX_LINKED-31472,2586.5000,-376.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-69-0
1,GFX_GROUP-31472,2586.5000,-376.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-31481,2561.5000,-386.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_GROUP-8009,2576.5000,-327.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-31481,2561.5000,-386.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-68-0
1,GFX_GROUP-7973,2573.5000,-422.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-7979,2573.5000,-446.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-48-0
1,GFX_LINKED-7973,2573.5000,-422.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-47-0
1,GFX_LINKED-7997,2601.5000,-396.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-67-0
1,GFX_GROUP-7997,2601.5000,-396.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-8009,2576.5000,-327.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-53-0
1,GFX_GROUP-31346,2420.5000,-436.5000,BACKGROUND,X-6TH FLOOR.dwg,,
1,GFX_LINKED-31352,2420.5000,-465.5000,DUCT DETECTOR,X-6TH FLOOR.dwg,,3:M6-39-0
